715926.24	9443654.68	3.764
718319.13	9445364.95	5.08
705443.89	9435654.61	1.897
705420.66	9436146.22	2.308
705425.21	9436656.18	2.499
717928.86	9443654.83	3.595
717423.59	9443659.42	3.652
716930.64	9443657.83	3.802
717425.06	9444147.92	4.172
716929.05	9444158.62	4.292
716423.79	9444163.2	3.948
718957.42	9445535.08	5.265
716924.37	9444653.28	4.459
716422.14	9444642.49	4.139
715932.31	9444659.31	3.856
710441.1	9441142.4	3.481
710924.75	9428640.09	-5.949
710929.33	9429143.92	-5.681
710930.84	9429647.76	-5.804
710926.17	9430148.55	-5.031
710930.75	9430649.31	-4.585
710929.16	9431150.09	-4.245
710927.55	9431644.72	-3.723
716457.36	9445087.87	4.239
715933.76	9445144.73	3.925
710934.11	9441174.75	3.274
711467.08	9428712.19	-5.962
711425.27	9429151.65	-5.776
715434.6	9445133.92	3.774
711426.77	9429652.42	-5.405
711428.27	9430153.19	-5.064
711432.83	9430647.81	-4.737
711428.17	9431148.6	-4.396
715405.34	9445656.3	3.83
715925.86	9445599.45	4.065
711414.59	9441133.4	3.292
711422.21	9441631.08	3.538
712015.4	9428725.91	-6.113
711930.41	9429143.99	-5.985
711928.85	9429650.92	-5.788
711933.43	9430148.61	-5.117
699445.82	9432151.05	1.537
711931.85	9430649.39	-4.909
711930.27	9431150.17	-4.475
714926.27	9445144.64	3.654
711929.1	9441144.18	3.325
711902.88	9441654.25	3.57
711925.88	9442142.67	3.994
711927.4	9442661.87	3.574
712461.86	9428669.26	-6.217
712429.43	9429148.64	-5.804
712452.49	9429649.34	-5.539
712430.85	9430647.89	-4.949
699933.98	9432681.15	1.875
712432.34	9431142.52	-4.615
712445.13	9441664.95	3.923
712437.38	9442171.89	3.59
712435.71	9442654.24	3.562
712434.09	9443151.95	3.605
712930	9428649.42	-6.342
712928.43	9429150.2	-6.081
712945.32	9429641.72	-5.643
712928.37	9430151.76	-5.373
712932.94	9430646.38	-5.201
712928.29	9431147.18	-4.833
712933.32	9442148.92	3.574
712916.19	9442609.81	3.405
712936.26	9443147.4	3.496
712928.51	9443654.34	3.337
713428.99	9428644.84	-6.215
713430.5	9429145.61	-6.215
713422.79	9429652.56	-5.885
713424.28	9430144.12	-5.518
713422.71	9430644.91	-5.389
713430.4	9431151.81	-5.065
713430.16	9434147.27	-2.885
713429.33	9442147.46	3.253
713473.82	9442608.17	3.218
713432.28	9443145.94	3.269
713375.92	9443886.52	3.601
713924.91	9428646.41	-6.386
713926.44	9429150.26	-6.031
715417.75	9444645.48	3.661
700921.21	9432143.82	0.659
713924.81	9430646.46	-5.566
713920.17	9431150.33	-5.142
713930.7	9434646.55	-2.551
713914.49	9442643.73	3.328
713925.26	9443159.84	3.473
713926.7	9443648.33	3.621
713928.2	9444155.25	3.683
714427.01	9428651.03	-6.218
714425.42	9429142.6	-5.976
714420.79	9429646.47	-5.939
714426.89	9430641.87	-5.569
714428.46	9431158.01	-5.265
714429.01	9442648.35	3.423
714449.01	9443161.36	3.366
714425.8	9443643.78	3.61
714427.29	9444147.63	3.763
714428.77	9444648.41	3.712
714928.1	9442646.87	3.422
714926.43	9443120.01	3.501
714918.74	9443642.32	3.649
714923.32	9444149.23	3.681
715416.33	9443130.84	3.526
715927.75	9444161.61	3.724
716434.57	9443647.02	3.778
718950.7	9445350.76	5.501
714924.81	9444650.01	3.695
715419.37	9444153.9	3.574
718144.02	9445534.45	4.829
708931.74	9440148.33	3.45
709427.73	9440149.96	3.318
709441.54	9440659.9	3.738
709911.35	9440133.19	3.121
709937.52	9440655.38	3.778
710435.14	9440159.31	3.414
710921.84	9440139.45	2.947
711448.7	9440162.48	2.686
711423.72	9442147.21	3.776
707924.53	9439143.57	3.016
708432.84	9439145.17	2.915
708428.14	9439649.02	2.989
708927.22	9439653.72	3.045
709426.28	9439652.26	3.223
709928.39	9439638.51	3.063
709929.71	9441146.96	3.738
710412.02	9439627.88	2.623
710430.42	9440650.87	3.201
710908.08	9439651	2.684
710926.37	9440634.06	3.002
710929.23	9441614.09	3.597
711419.44	9439640.29	2.211
711437.8	9440644.85	2.894
711946.12	9440646.43	2.884
