707455.55	9434641.12	-1.332
707423.18	9435163.49	-0.677
707415.33	9435639.7	-0.261
707447.65	9436161.87	-0.212
700928.74	9432629.19	0.447
700936.41	9433163.7	0.988
701438.49	9433162.28	0.437
701412.14	9433647.75	1.325
701912.83	9433154.79	0.125
701938.89	9433652.4	0.819
702425.32	9434649.45	1.314
703428.31	9433150.47	-1.536
703435.86	9433635.84	-0.644
703910.28	9433652.92	-1.255
704403.06	9433630	-1.298
706410.36	9431141.9	-4.867
706439.6	9431661.01	-3.462
706431.77	9432146.43	-2.302
706473.3	9432656.29	-2.158
706431.62	9433154.1	-1.265
706924.75	9431137.32	-4.873
706923.16	9431647.31	-3.662
706943.1	9432144.94	-3.248
706929.17	9432651.89	-2.323
707436.1	9431145.04	-4.911
707440.69	9431661.16	-4.513
707439.05	9432152.71	-3.64
707428.16	9432644.29	-2.285
707426	9432957.66	-1.303
707435.82	9433157.32	-1.321
702936.93	9433664.92	-0.228
704427.51	9434634.51	0.31
704931.55	9433170.73	-1.658
704939.07	9433640.74	-1.071
704920.42	9434654.6	0.142
704921.86	9435152.28	0.728
705444.46	9432650.06	-1.636
705408.96	9433157.06	-1.241
705428.87	9433651.62	-0.599
705407.1	9434647.06	0.454
705442.38	9435129.28	0.12
705951.17	9433183.14	-1.136
705900.05	9433613.39	-0.848
705932.4	9434144.78	-0.1
705918.47	9434654.8	-0.015
699923.27	9432158.93	0.574
700425.27	9432136.01	0.311
700423.61	9432636.76	0.769
701433.95	9432646.19	-0.256
701926.81	9432654	-0.724
702431.96	9432652.56	-1.388
702445.73	9433159.42	-0.516
703419.28	9432148.99	-2.425
704928.78	9431143.13	-3.7
704936.37	9431637.72	-3.243
704894.74	9432157.03	-2.334
704902.27	9432630.12	-1.743
705464.76	9431150.79	-4.585
705444.61	9431639.32	-3.342
705406.12	9432173.99	-2.467
705418.01	9434155.48	-0.128
705435.85	9437144.62	1.446
705435.39	9436984.87	1.317
705942.17	9431143.26	-4.952
705925.15	9431644.07	-3.706
705926.65	9432163.26	-2.259
705925	9432654.81	-1.411
701426.37	9432148.53	-1.115
701931.54	9432153.24	-1.912
701924.9	9434153.19	1.525
703932.46	9430654.46	-3.636
703927.71	9431142.95	-3.176
703938.13	9432626.75	-2.522
704443.74	9430643.77	-3.777
704432.87	9431147.63	-3.108
704415.61	9432637.67	-2.659
704414	9433147.64	-1.834
705431.04	9430146.3	-5.917
705963.93	9430153.96	-6.725
705937.61	9430633.3	-6.131
706441.4	9430164.86	-7.325
706411.98	9430638.06	-6.272
703934.06	9430141.42	-4.375
703916.84	9431646.8	-2.992
703924.22	9433142.91	-2.255
704426.91	9430149.21	-4.434
704428.17	9431651.48	-3.21
704429.61	9432152.23	-2.795
704913.53	9430132.44	-4.604
704924.26	9430648.53	-4.181
705423.3	9430662.44	-5.176
701938.24	9430180.94	-3.84
701958.06	9430650.91	-3.581
701944.03	9431130.2	-3.181
701930.13	9431658.64	-2.477
702434.02	9430139.58	-3.901
702429.33	9430652.64	-3.843
702433.83	9431147.23	-3.658
702444.55	9431666.39	-3.121
702418.19	9432142.64	-2.553
702929.52	9432147.32	-2.656
702934.04	9432651.13	-1.713
703407.39	9430155.22	-4.094
703424.21	9430646.71	-3.936
703410.26	9431150.58	-3.468
703424	9431648.22	-2.929
700428.64	9431146.79	-1.158
700423.92	9431656.77	-0.576
700929.28	9430644.62	-2.449
701411.16	9431128.64	-2.435
701944.52	9429145.63	-3.835
701924.35	9429631.07	-3.577
702435.91	9428649.61	-4.697
702412.61	9429116.64	-4.139
702423.35	9429638.86	-4.04
702942.72	9428162.76	-5.979
702910.25	9428651.32	-5.352
702927.09	9429152.02	-4.479
702943.88	9429637.37	-4.169
702926.82	9430132.03	-4.14
702922.14	9430648.15	-3.953
702926.65	9431145.82	-3.717
702928.09	9431649.64	-3.166
699949.54	9431645.82	-0.235
700930.94	9430146.94	-2.64
700927.61	9431142.31	-1.749
700932.1	9431639.97	-1.231
701422.33	9429644.8	-3.421
701436.12	9430160.87	-3.224
701428.25	9430640.13	-2.841
701440.37	9431653.89	-1.892
714971.86	9440788.01	-1.196
712916.64	9439632.8	-1.782
713009.3	9439712.4	-1.261
713431.3	9438654.29	-4.487
714424.51	9441133.73	-0.443
714943.68	9440637.55	-1.505
715410.45	9440132.3	-2.304
715424.02	9443646.96	0.019
