715926.24	9443654.68	0.413
718319.13	9445364.95	0.452
705443.89	9435654.61	0.628
705420.66	9436146.22	1.132
705425.21	9436656.18	1.435
717928.86	9443654.83	-0.65
717423.59	9443659.42	-0.406
716930.64	9443657.83	-0.161
717425.06	9444147.92	0.058
716929.05	9444158.62	0.44
716423.79	9444163.2	0.376
718957.42	9445535.08	0.794
716924.37	9444653.28	0.676
716422.14	9444642.49	0.667
715932.31	9444659.31	0.713
710441.1	9441142.4	1.43
710924.75	9428640.09	-11.699
710929.33	9429143.92	-11.171
710930.84	9429647.76	-11.001
710926.17	9430148.55	-9.932
710930.75	9430649.31	-9.193
710929.16	9431150.09	-8.684
710927.55	9431644.72	-7.982
716457.36	9445087.87	0.719
715933.76	9445144.73	0.906
710934.11	9441174.75	1.015
711467.08	9428712.19	-11.644
711425.27	9429151.65	-11.181
715434.6	9445133.92	1.084
711426.77	9429652.42	-10.673
711428.27	9430153.19	-10.235
711432.83	9430647.81	-9.736
711428.17	9431148.6	-9.183
715405.34	9445656.3	1.68
715925.86	9445599.45	1.154
711414.59	9441133.4	1.074
711422.21	9441631.08	2.018
712015.4	9428725.91	-11.804
711930.41	9429143.99	-11.644
711928.85	9429650.92	-11.414
711933.43	9430148.61	-10.622
699445.82	9432151.05	1.128
711931.85	9430649.39	-10.17
711930.27	9431150.17	-9.393
714926.27	9445144.64	1.297
711929.1	9441144.18	1.3
711902.88	9441654.25	2.453
711925.88	9442142.67	2.773
711927.4	9442661.87	2.025
712461.86	9428669.26	-12.157
712429.43	9429148.64	-11.747
712452.49	9429649.34	-11.429
712430.85	9430647.89	-10.345
699933.98	9432681.15	1.329
712432.34	9431142.52	-9.656
712445.13	9441664.95	2.605
712437.38	9442171.89	1.932
712435.71	9442654.24	1.444
712434.09	9443151.95	1.527
712930	9428649.42	-12.504
712928.43	9429150.2	-12.228
712945.32	9429641.72	-11.674
712928.37	9430151.76	-11.157
712932.94	9430646.38	-10.666
712928.29	9431147.18	-10.025
712933.32	9442148.92	1.519
712916.19	9442609.81	1.096
712936.26	9443147.4	1.16
712928.51	9443654.34	1.157
713428.99	9428644.84	-12.587
713430.5	9429145.61	-12.484
713422.79	9429652.56	-11.935
713424.28	9430144.12	-11.329
713422.71	9430644.91	-10.983
713430.4	9431151.81	-10.565
713430.16	9434147.27	-7.915
713429.33	9442147.46	0.852
713473.82	9442608.17	0.671
713432.28	9443145.94	0.827
713375.92	9443886.52	1.559
713924.91	9428646.41	-12.948
713926.44	9429150.26	-12.386
715417.75	9444645.48	0.867
700921.21	9432143.82	-0.197
713924.81	9430646.46	-11.398
713920.17	9431150.33	-10.891
713930.7	9434646.55	-7.971
713914.49	9442643.73	0.622
713925.26	9443159.84	0.994
713926.7	9443648.33	1.515
713928.2	9444155.25	1.624
714427.01	9428651.03	-12.867
714425.42	9429142.6	-12.415
714420.79	9429646.47	-12.188
714426.89	9430641.87	-11.614
714428.46	9431158.01	-11.16
714429.01	9442648.35	0.63
714449.01	9443161.36	0.893
714425.8	9443643.78	1.356
714427.29	9444147.63	1.388
714428.77	9444648.41	1.346
714928.1	9442646.87	0.56
714926.43	9443120.01	0.928
714918.74	9443642.32	1.029
714923.32	9444149.23	1.066
715416.33	9443130.84	0.652
715927.75	9444161.61	0.462
716434.57	9443647.02	0.039
718950.7	9445350.76	0.926
714924.81	9444650.01	1.172
715419.37	9444153.9	0.696
718144.02	9445534.45	0.293
708931.74	9440148.33	2.514
709427.73	9440149.96	1.791
709441.54	9440659.9	2.497
709911.35	9440133.19	1.217
709937.52	9440655.38	2.432
710435.14	9440159.31	1.145
710921.84	9440139.45	0.216
711448.7	9440162.48	-0.26
711423.72	9442147.21	2.753
707924.53	9439143.57	1.626
708432.84	9439145.17	1.018
708428.14	9439649.02	1.291
708927.22	9439653.72	1.572
709426.28	9439652.26	2.342
709928.39	9439638.51	1.252
709929.71	9441146.96	2.049
710412.02	9439627.88	0.221
710430.42	9440650.87	1.129
710908.08	9439651	-0.249
710926.37	9440634.06	0.572
710929.23	9441614.09	1.623
711419.44	9439640.29	-1.105
711437.8	9440644.85	0.267
711946.12	9440646.43	0.213
716433.08	9443149.31	-0.293
716927.63	9442656.26	-0.816
716926.02	9443144.76	-0.365
718908.68	9442659.5	-2.427
718431.13	9442657.88	-2.174
717925.92	9442680.91	-1.517
718432.62	9443152.52	-1.471
717915.03	9443154.08	-1.042
715444.2	9442147.62	-0.031
715433.37	9442648.44	0.506
715940.27	9441132.28	-1.131
715929.48	9441645.39	-0.859
715927.9	9442146.18	-0.399
715932.46	9442643.88	-0.027
715930.88	9443144.67	0.049
716425.58	9440648.47	-2.326
716427.12	9441158.47	-1.646
716425.41	9442645.47	-0.39
717423.66	9442657.84	-1.285
717422.1	9443161.71	-0.589
715915.85	9440183.01	-2.127
715938.84	9440656.08	-1.567
716436.39	9440144.58	-2.659
716431.66	9441646.95	-1.273
716427.09	9442175.41	-0.885
716923.22	9440164.62	-3.088
716930.83	9440646.95	-2.902
716920.06	9441163.13	-2.29
716918.42	9441639.35	-1.768
716892.2	9442143.29	-1.275
717405.32	9441680.9	-2.191
717440.62	9442147.78	-1.839
717858.12	9441651.88	-2.647
717918.17	9442152.49	-2.333
712936.55	9441156.58	2.188
712916.46	9441654.34	1.809
713415.52	9441643.65	1.186
713940.78	9441119.81	0.543
713940.81	9442167.45	0.589
714442.92	9442144.46	0.266
714955.91	9441639.08	-0.15
714951.29	9442155.23	0.135
715427.32	9441653.03	-0.513
711927.8	9439654.15	-1.606
712418.97	9441151.96	1.417
713429.47	9441152.05	0.686
713923.98	9440649.8	0.426
713905.29	9441617.62	0.674
714410.74	9440648.35	0.431
714419.95	9441671.39	0.247
714932.9	9441153.72	-0.335
715436.64	9440645.29	-1.181
715404.23	9441140.03	-0.707
711932.34	9440148.77	-0.773
712439.15	9439640.35	-1.702
712419.04	9440131.97	-0.628
712442.18	9440663.4	0.67
712941.17	9440634.28	1.618
713406.42	9439612.91	-1.857
713427.96	9440645.13	0.952
712955.31	9440207.19	0.935
713417.13	9440107.51	-0.573
713917.91	9439642.11	-1.392
713925.57	9440145.94	-0.529
714438.57	9439649.78	-1.115
714946.89	9439648.26	-1.201
714948.41	9440155.18	-0.949
715430.65	9439674.46	-2.268
711411.85	9439154.9	-1.689
711934.09	9438652.58	-3.222
711932.49	9439156.43	-2.43
712409.88	9439118.16	-2.859
712933.69	9439147.33	-3.005
713414.27	9439145.9	-3.056
713938.03	9439159.71	-2.386
714446.24	9439121.32	-1.957
714427.86	9440190.53	-0.182
714945.39	9439147.48	-1.241
715416.75	9439149.14	-2.381
712946.15	9438154.95	-4.464
713429.99	9436147.32	-6.284
713434.57	9436651.16	-5.869
713429.9	9437151.95	-5.348
713419.05	9437646.62	-4.886
713432.95	9438175.01	-4.304
713919.8	9436148.93	-6.317
713933.61	9436646.6	-5.767
713935.11	9437147.37	-5.323
713933.51	9437642.02	-4.87
713931.96	9438155.09	-4.2
713930.31	9438634.37	-3.4
714434.26	9436147.39	-6.314
714432.68	9436648.18	-5.787
714431.13	9437158.18	-5.236
714432.61	9437652.81	-4.68
714424.85	9438150.55	-3.979
714407.77	9438617.58	-3.03
711929.77	9436154.86	-5.438
711932.78	9437168.69	-4.332
711935.7	9438154.87	-3.786
712419.51	9436131.9	-5.876
712436.44	9436644.92	-5.348
712434.87	9437151.84	-4.763
712442.58	9437674.1	-4.658
712431.67	9438153.41	-4.297
712433.09	9438632.67	-3.582
712946.32	9436142.62	-6.198
712929.35	9436649.59	-5.666
712930.84	9437150.37	-5.149
712932.34	9437654.21	-4.892
712932.2	9438646.55	-3.785
710928.58	9436148.61	-4.458
710930.08	9436658.59	-4.015
710926.68	9438640.19	-0.155
710906.55	9439128.73	-0.634
711433.78	9436147.11	-4.916
711432.19	9436650.96	-4.701
711421.35	9437151.77	-3.998
711453.62	9437646.31	-3.271
711430.44	9438144.08	-0.903
711401.09	9438638.79	-1.676
711937.42	9436655.61	-4.85
710931.52	9437144	-3.604
710933.02	9437653.98	-0.903
710915.97	9438142.52	0.744
711936.04	9435153.29	-5.714
711912.57	9437626.52	-4.149
712930.98	9435131.89	-6.864
712948	9435672.56	-6.587
713929.22	9435181.13	-7.279
714425.04	9435130.49	-7.51
710930.29	9434643.21	-4.67
710928.7	9435147.06	-4.681
710930.19	9435650.9	-4.633
711430.83	9435148.65	-5.141
711432.34	9435658.63	-5.104
711928.41	9434658.68	-5.945
711931.36	9435651.01	-5.536
712424.29	9434632.63	-6.535
712435.06	9435145.66	-6.253
712436.56	9435649.51	-5.976
712935.69	9434643.39	-7.054
713414.64	9435136.59	-7.255
713428.53	9435658.84	-6.841
710951.97	9433641.6	-5.195
710928.83	9434148.59	-5.03
711429.49	9433661.69	-5.783
711427.86	9434150.18	-5.615
711413.95	9434650.99	-5.385
711931.56	9433647.9	-6.319
711926.88	9434145.62	-6.076
712424.43	9433646.43	-6.974
712438.28	9434159.46	-6.623
712929.72	9432649.51	-8.988
712931.24	9433156.43	-8.411
712929.62	9433644.92	-7.617
712931.15	9434154.91	-7.169
713425.5	9434648.07	-7.437
713930.62	9435648.12	-6.748
714434.47	9434168.84	-8.759
714423.59	9434648.14	-8.213
714441.98	9435643.51	-6.846
710938.28	9432145.46	-7.409
710933.64	9432655.47	-6.624
710935.1	9433147.02	-5.998
711425.04	9432165.52	-7.698
711438.79	9432644.75	-7.238
711412.54	9433139.46	-6.608
712407.78	9430144.11	-10.863
712427.64	9432660.23	-8.273
712438.32	9433139.47	-7.794
713422.65	9432669.54	-9.336
713430.24	9433145.71	-8.798
713431.72	9433640.35	-8.136
713906.31	9429623.45	-11.932
713926.43	9430164.11	-11.737
714117.4	9430160.46	-11.656
714422.28	9430134.96	-11.888
711423.49	9431646.32	-8.534
711928.61	9431626.37	-8.767
711936.38	9432163.99	-8.314
711947.02	9432634.02	-7.731
711930.05	9433140.99	-7.205
712426.12	9432150.24	-8.819
713930.9	9431641.86	-10.533
713926.27	9432151.88	-10.178
713955.52	9432655.64	-9.872
713923.11	9433147.3	-9.261
713918.58	9433688.04	-8.779
713941.5	9434139.6	-8.502
714442.3	9431661.82	-10.792
714440.67	9432141.11	-10.536
714423.76	9432660.37	-10.055
714406.74	9433145.85	-9.78
714392.93	9433674.32	-9.218
706432.28	9437639.45	1.948
706436.83	9438149.41	2.107
706938.98	9438157.18	2.291
707428.76	9438149.62	2.23
707417.86	9438641.2	2.029
707935.43	9438651.99	1.491
708925.74	9439143.74	0.633
712418.46	9431649.49	-9.139
712926.73	9431654.1	-9.748
712934.37	9432145.64	-9.319
713428.81	9431646.45	-10.204
713430.31	9432144.15	-9.788
707430.4	9437651.92	1.692
707952.51	9438166.54	1.852
708406.87	9437627.58	1.118
708916.64	9438136.08	-0.322
708964.33	9438642.86	-0.095
709411.17	9437640.02	-1.183
709443.52	9438168.34	-0.913
709407.96	9438650.78	-0.063
709412.46	9439136.17	0.941
709910.27	9437656.99	-1.589
709930.18	9438142.34	-0.846
709928.57	9438646.19	0.658
709923.86	9439143.9	1.854
710427.8	9437652.4	-1.678
710432.32	9438143.94	-0.727
710427.6	9438635.51	0.916
710422.94	9439148.58	0.15
705930.16	9437643.96	2.166
706449.35	9437150.92	1.527
706918.99	9437634.97	1.645
707932.53	9437650.47	1.613
708433.05	9438155.92	0.643
708437.58	9438656.68	0.729
708933.72	9437653.7	-0.166
709429.97	9435646.1	-2.335
709434.53	9436149.93	-1.925
709445.28	9436666.03	-1.625
709431.32	9437157.62	-1.3
709929.01	9435644.64	-3.103
709936.67	9436154.6	-2.891
709928.89	9436652.32	-2.509
709914.92	9437140.84	-2.208
710421.73	9436635.51	-3.201
710432.48	9437148.54	-2.983
704927.8	9436150.71	1.284
704935.33	9436626.87	1.578
705931.8	9437143.2	1.858
706929.89	9437143.39	0.993
707432.01	9437141.94	1.064
707946.49	9437152.73	1.029
708417.79	9437148.29	0.568
709430.26	9433649.17	-3.387
709428.65	9434146.87	-2.807
709424	9434659.94	-2.683
709425.43	9435148.42	-2.48
709935.48	9433659.97	-3.856
709927.7	9434154.62	-3.535
709913.73	9434640.07	-3.39
709927.55	9435150.01	-3.273
710411.22	9435160.88	-4.109
710455.8	9435652.3	-3.997
710432.63	9436153.14	-3.773
704433.46	9435636.01	1.284
704410.27	9436142.98	2.069
704907.8	9435622.36	1.245
706429.77	9434641.03	-0.137
706941.31	9433647.24	-0.161
706931.9	9434648.79	-0.571
707929.76	9435638.2	-0.411
707934.31	9436142.02	-0.244
707898.81	9436645.96	0.351
708416.5	9435649.07	-0.873
708411.76	9436134.49	-0.354
708437.94	9436659.75	0.101
708946.33	9435644.45	-1.404
708947.81	9436148.28	-1.079
708921.55	9436649.13	-0.616
708947.72	9437174.4	-0.367
710434.37	9434653.89	-4.001
702934.99	9435145.68	1.407
703434.14	9434112.03	-0.186
703463.43	9434661.85	0.542
703437.1	9435147.32	0.897
