715926.24	9443654.68	3.286
718319.13	9445364.95	4.418
705443.89	9435654.61	1.716
705420.66	9436146.22	2.14
705425.21	9436656.18	2.347
717928.86	9443654.83	2.988
717423.59	9443659.42	3.072
716930.64	9443657.83	3.235
717425.06	9444147.92	3.585
716929.05	9444158.62	3.742
716423.79	9444163.2	3.438
718957.42	9445535.08	4.626
716924.37	9444653.28	3.919
716422.14	9444642.49	3.643
715932.31	9444659.31	3.407
710441.1	9441142.4	3.188
710924.75	9428640.09	-6.77
710929.33	9429143.92	-6.465
710930.84	9429647.76	-6.546
710926.17	9430148.55	-5.731
710930.75	9430649.31	-5.243
710929.16	9431150.09	-4.879
710927.55	9431644.72	-4.331
716457.36	9445087.87	3.736
715933.76	9445144.73	3.494
710934.11	9441174.75	2.952
711467.08	9428712.19	-6.774
711425.27	9429151.65	-6.548
715434.6	9445133.92	3.39
711426.77	9429652.42	-6.158
711428.27	9430153.19	-5.803
711432.83	9430647.81	-5.451
711428.17	9431148.6	-5.08
715405.34	9445656.3	3.523
715925.86	9445599.45	3.649
711414.59	9441133.4	2.975
711422.21	9441631.08	3.321
712015.4	9428725.91	-6.926
711930.41	9429143.99	-6.793
711928.85	9429650.92	-6.592
711933.43	9430148.61	-5.904
699445.82	9432151.05	1.479
711931.85	9430649.39	-5.66
711930.27	9431150.17	-5.177
714926.27	9445144.64	3.317
711929.1	9441144.18	3.036
711902.88	9441654.25	3.41
711925.88	9442142.67	3.82
711927.4	9442661.87	3.353
712461.86	9428669.26	-7.065
712429.43	9429148.64	-6.653
712452.49	9429649.34	-6.38
712430.85	9430647.89	-5.72
699933.98	9432681.15	1.797
712432.34	9431142.52	-5.335
712445.13	9441664.95	3.735
712437.38	9442171.89	3.353
712435.71	9442654.24	3.26
712434.09	9443151.95	3.308
712930	9428649.42	-7.222
712928.43	9429150.2	-6.959
712945.32	9429641.72	-6.504
712928.37	9430151.76	-6.2
712932.94	9430646.38	-5.982
712928.29	9431147.18	-5.575
712933.32	9442148.92	3.28
712916.19	9442609.81	3.075
712936.26	9443147.4	3.162
712928.51	9443654.34	3.025
713428.99	9428644.84	-7.126
713430.5	9429145.61	-7.111
713422.79	9429652.56	-6.749
713424.28	9430144.12	-6.348
713422.71	9430644.91	-6.188
713430.4	9431151.81	-5.851
713430.16	9434147.27	-3.604
713429.33	9442147.46	2.91
713473.82	9442608.17	2.854
713432.28	9443145.94	2.92
713375.92	9443886.52	3.309
713924.91	9428646.41	-7.324
713926.44	9429150.26	-6.939
715417.75	9444645.48	3.262
700921.21	9432143.82	0.537
713924.81	9430646.46	-6.399
713920.17	9431150.33	-5.963
713930.7	9434646.55	-3.325
713914.49	9442643.73	2.941
713925.26	9443159.84	3.119
713926.7	9443648.33	3.32
713928.2	9444155.25	3.389
714427.01	9428651.03	-7.168
714425.42	9429142.6	-6.896
714420.79	9429646.47	-6.832
714426.89	9430641.87	-6.433
714428.46	9431158.01	-6.107
714429.01	9442648.35	3.024
714449.01	9443161.36	3.012
714425.8	9443643.78	3.288
714427.29	9444147.63	3.424
714428.77	9444648.41	3.374
714928.1	9442646.87	3.013
714926.43	9443120.01	3.133
714918.74	9443642.32	3.274
714923.32	9444149.23	3.308
715416.33	9443130.84	3.115
715927.75	9444161.61	3.258
716434.57	9443647.02	3.244
718950.7	9445350.76	4.847
714924.81	9444650.01	3.334
715419.37	9444153.9	3.163
718144.02	9445534.45	4.181
708931.74	9440148.33	3.316
709427.73	9440149.96	3.1
709441.54	9440659.9	3.56
709911.35	9440133.19	2.849
709937.52	9440655.38	3.586
710435.14	9440159.31	3.09
710921.84	9440139.45	2.557
711448.7	9440162.48	2.265
711423.72	9442147.21	3.63
707924.53	9439143.57	2.818
708432.84	9439145.17	2.644
708428.14	9439649.02	2.747
708927.22	9439653.72	2.834
709426.28	9439652.26	3.097
709928.39	9439638.51	2.804
709929.71	9441146.96	3.497
710412.02	9439627.88	2.28
710430.42	9440650.87	2.905
710908.08	9439651	2.265
710926.37	9440634.06	2.655
710929.23	9441614.09	3.315
711419.44	9439640.29	1.738
711437.8	9440644.85	2.518
711946.12	9440646.43	2.503
716433.08	9443149.31	2.79
716927.63	9442656.26	2.317
716926.02	9443144.76	2.819
718908.68	9442659.5	1.757
718431.13	9442657.88	1.775
717925.92	9442680.91	2.161
718432.62	9443152.52	2.344
717915.03	9443154.08	2.537
715444.2	9442147.62	2.684
715433.37	9442648.44	2.999
715940.27	9441132.28	1.847
715929.48	9441645.39	2.052
715927.9	9442146.18	2.37
715932.46	9442643.88	2.661
715930.88	9443144.67	2.85
716425.58	9440648.47	0.846
